127.0.0.1 - - [27/Jul/2016:10:26:24 +0530] "GET / HTTP/1.1" 404 951
172.16.21.56 - - [27/Jul/2016:10:42:26 +0530] "POST /HIS_API/rest/LabTestRequest/addSpecimenInfo HTTP/1.1" 200 8653
172.16.21.56 - - [27/Jul/2016:10:42:26 +0530] "POST /HIS_API/rest/LabTestRequest/setStatus HTTP/1.1" 204 -
172.16.21.56 - - [27/Jul/2016:10:42:29 +0530] "GET /HIS_API/rest/LabTestRequest/getAllLabTestRequests HTTP/1.1" 200 3909
172.16.21.56 - - [27/Jul/2016:10:42:41 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/10 HTTP/1.1" 200 6027
172.16.21.56 - - [27/Jul/2016:10:42:42 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/10 HTTP/1.1" 200 64551
172.16.21.56 - - [27/Jul/2016:10:42:42 +0530] "GET /HIS_API/rest/LabTestRequest/getTestRequestByRequestID/20 HTTP/1.1" 200 314
172.16.21.56 - - [27/Jul/2016:10:42:42 +0530] "GET /HIS_API/rest/ParentTestFields/getAllParenTestFields/1 HTTP/1.1" 200 12613
172.16.21.56 - - [27/Jul/2016:10:42:42 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/10 HTTP/1.1" 200 6027
172.16.21.56 - - [27/Jul/2016:10:42:54 +0530] "POST /HIS_API/rest/MainResults/addMainResults HTTP/1.1" 200 14
172.16.21.56 - - [27/Jul/2016:10:42:55 +0530] "POST /HIS_API/rest/LabTestRequest/setStatus HTTP/1.1" 204 -
172.16.21.56 - - [27/Jul/2016:10:42:56 +0530] "GET /HIS_API/rest/LabTestRequest/getAllLabTestRequests HTTP/1.1" 200 3906
172.16.21.56 - - [27/Jul/2016:10:43:00 +0530] "GET /HIS_API/rest/Category/getAllCategories/ HTTP/1.1" 200 148
172.16.21.56 - - [27/Jul/2016:10:43:00 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories/ HTTP/1.1" 200 291
172.16.21.56 - - [27/Jul/2016:10:43:00 +0530] "GET /HIS_API/rest/SpecimenType/getAllSpecimenTypes/ HTTP/1.1" 200 307
172.16.21.56 - - [27/Jul/2016:10:43:01 +0530] "GET /HIS_API/rest/TestNames/getAllTests HTTP/1.1" 200 15097
172.16.21.56 - - [27/Jul/2016:10:43:09 +0530] "POST /HIS_API/rest/TestNames/addNewtest/ HTTP/1.1" 400 990
172.16.21.56 - - [27/Jul/2016:10:43:09 +0530] "POST /HIS_API/rest/TestNames/addNewtest HTTP/1.1" 204 -
172.16.21.56 - - [27/Jul/2016:10:43:28 +0530] "POST /HIS_API/rest/TestNames/addNewtest/ HTTP/1.1" 400 990
172.16.21.56 - - [27/Jul/2016:10:43:28 +0530] "POST /HIS_API/rest/TestNames/addNewtest HTTP/1.1" 204 -
172.16.21.56 - - [27/Jul/2016:10:51:52 +0530] "POST /HIS_API/rest/TestNames/addNewtest/ HTTP/1.1" 400 990
172.16.21.56 - - [27/Jul/2016:10:51:52 +0530] "POST /HIS_API/rest/TestNames/addNewtest HTTP/1.1" 204 -
172.16.21.56 - - [27/Jul/2016:10:53:13 +0530] "POST /HIS_API/rest/TestNames/addNewtest/ HTTP/1.1" 400 990
172.16.21.56 - - [27/Jul/2016:10:53:16 +0530] "POST /HIS_API/rest/TestNames/addNewtest HTTP/1.1" 200 1467
172.16.21.56 - - [27/Jul/2016:10:53:38 +0530] "POST /HIS_API/rest/TestNames/addNewtest/ HTTP/1.1" 400 990
172.16.21.56 - - [27/Jul/2016:10:53:38 +0530] "POST /HIS_API/rest/TestNames/addNewtest HTTP/1.1" 200 1448
172.16.21.56 - - [27/Jul/2016:10:53:47 +0530] "GET /HIS_API/rest/Category/getAllCategories/ HTTP/1.1" 200 148
172.16.21.56 - - [27/Jul/2016:10:53:47 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories/ HTTP/1.1" 200 291
172.16.21.56 - - [27/Jul/2016:10:53:47 +0530] "GET /HIS_API/rest/SpecimenType/getAllSpecimenTypes/ HTTP/1.1" 200 307
172.16.21.56 - - [27/Jul/2016:10:53:48 +0530] "GET /HIS_API/rest/TestNames/getAllTests HTTP/1.1" 200 15726
172.16.21.56 - - [27/Jul/2016:10:54:01 +0530] "GET /HIS_API/rest/ParentTestFields/getAllParenTestFields/44 HTTP/1.1" 200 12
172.16.21.56 - - [27/Jul/2016:10:54:01 +0530] "GET /HIS_API/rest/SubTestFields/GetSubFeilds/ HTTP/1.1" 404 967
172.16.21.56 - - [27/Jul/2016:10:54:08 +0530] "POST /HIS_API/rest/ParentTestFields/addNewParentTestField/ HTTP/1.1" 200 14
172.16.21.56 - - [27/Jul/2016:10:54:08 +0530] "GET /HIS_API/rest/ParentTestFields/getAllParenTestFields/44 HTTP/1.1" 200 1212
172.16.21.56 - - [27/Jul/2016:10:54:08 +0530] "GET /HIS_API/rest/SubTestFields/GetSubFeilds/ HTTP/1.1" 404 967
172.16.21.56 - - [27/Jul/2016:10:54:17 +0530] "POST /HIS_API/rest/TestFieldsRange/addNewRanges/ HTTP/1.1" 404 967
172.16.21.56 - - [27/Jul/2016:10:54:23 +0530] "POST /HIS_API/rest/ParentTestFields/addNewParentTestField/ HTTP/1.1" 200 14
172.16.21.56 - - [27/Jul/2016:10:54:23 +0530] "GET /HIS_API/rest/ParentTestFields/getAllParenTestFields/44 HTTP/1.1" 200 2410
172.16.21.56 - - [27/Jul/2016:10:54:23 +0530] "GET /HIS_API/rest/SubTestFields/GetSubFeilds/ HTTP/1.1" 404 967
172.16.21.56 - - [27/Jul/2016:10:54:29 +0530] "POST /HIS_API/rest/TestFieldsRange/addNewRanges/ HTTP/1.1" 404 967
172.16.21.56 - - [27/Jul/2016:10:54:35 +0530] "GET /HIS_API/rest/ParentTestFields/getAllParenTestFields/44 HTTP/1.1" 200 2410
172.16.21.56 - - [27/Jul/2016:10:54:35 +0530] "GET /HIS_API/rest/SubTestFields/GetSubFeilds/44 HTTP/1.1" 204 -
172.16.21.56 - - [27/Jul/2016:10:54:44 +0530] "POST /HIS_API/rest/SubTestFields/addNewSubTestField/ HTTP/1.1" 200 14
172.16.21.56 - - [27/Jul/2016:10:54:44 +0530] "GET /HIS_API/rest/SubTestFields/GetSubFeilds/44 HTTP/1.1" 200 1304
172.16.21.56 - - [27/Jul/2016:10:54:49 +0530] "POST /HIS_API/rest/TestFieldsRange/addNewSubRange/ HTTP/1.1" 200 11
172.16.21.56 - - [27/Jul/2016:10:54:54 +0530] "POST /HIS_API/rest/SubTestFields/addNewSubTestField/ HTTP/1.1" 204 -
172.16.21.56 - - [27/Jul/2016:10:55:03 +0530] "POST /HIS_API/rest/TestFieldsRange/addNewSubRange/ HTTP/1.1" 200 11
172.16.21.56 - - [27/Jul/2016:10:55:08 +0530] "GET /HIS_API/rest/TestFieldsRange/getAllRanges HTTP/1.1" 200 7660
172.16.21.56 - - [27/Jul/2016:10:55:19 +0530] "POST /HIS_API/rest/LabTestRequest/setStatus HTTP/1.1" 500 3442
172.16.21.56 - - [27/Jul/2016:10:55:19 +0530] "GET /HIS_API/rest/MainResults/getMainResultsByReqID/25 HTTP/1.1" 200 1801
172.16.21.56 - - [27/Jul/2016:11:05:14 +0530] "POST /HIS_API/rest/LabTestRequest/setStatus HTTP/1.1" 500 3442
172.16.21.56 - - [27/Jul/2016:11:05:14 +0530] "GET /HIS_API/rest/MainResults/getMainResultsByReqID/25 HTTP/1.1" 200 1801
172.16.21.73 - - [27/Jul/2016:11:11:19 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 360
172.16.21.73 - - [27/Jul/2016:11:13:58 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 15
172.16.21.73 - - [27/Jul/2016:11:14:08 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 360
172.16.21.225 - - [27/Jul/2016:11:16:02 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
172.16.21.225 - - [27/Jul/2016:11:16:02 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1208
172.16.21.225 - - [27/Jul/2016:11:16:02 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/ HTTP/1.1" 404 967
172.16.21.225 - - [27/Jul/2016:11:16:18 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 360
172.16.21.225 - - [27/Jul/2016:11:16:25 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 15
172.16.21.225 - - [27/Jul/2016:11:16:34 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 122
172.16.21.225 - - [27/Jul/2016:11:16:34 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1379
172.16.21.73 - - [27/Jul/2016:11:16:54 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 122
172.16.21.73 - - [27/Jul/2016:11:16:54 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1379
172.16.21.73 - - [27/Jul/2016:11:17:30 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1379
172.16.21.73 - - [27/Jul/2016:11:17:39 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
172.16.21.73 - - [27/Jul/2016:11:17:39 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1208
172.16.21.73 - - [27/Jul/2016:11:17:42 +0530] "GET /HIS_API/rest/DrugServices/getRequest HTTP/1.1" 200 15
172.16.21.73 - - [27/Jul/2016:11:17:44 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
172.16.21.73 - - [27/Jul/2016:11:17:44 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1208
172.16.21.73 - - [27/Jul/2016:11:17:44 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/ HTTP/1.1" 404 967
172.16.21.225 - - [27/Jul/2016:11:18:25 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 200
172.16.21.225 - - [27/Jul/2016:11:18:36 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 15
172.16.21.225 - - [27/Jul/2016:11:18:40 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 200
172.16.21.225 - - [27/Jul/2016:11:18:40 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2016-07-27/5/1 HTTP/1.1" 200 624
172.16.21.225 - - [27/Jul/2016:11:18:40 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/2 HTTP/1.1" 200 269
172.16.21.225 - - [27/Jul/2016:11:18:40 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/2 HTTP/1.1" 200 12
172.16.21.225 - - [27/Jul/2016:11:18:40 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
172.16.21.225 - - [27/Jul/2016:11:18:40 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [27/Jul/2016:11:18:44 +0530] "GET /HIS_API/rest/OutPatient/getAllPatients HTTP/1.1" 200 103033
172.16.21.225 - - [27/Jul/2016:11:18:47 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/4 HTTP/1.1" 200 9466
172.16.21.225 - - [27/Jul/2016:11:18:48 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/4 HTTP/1.1" 200 9466
172.16.21.225 - - [27/Jul/2016:11:19:02 +0530] "GET /HIS_API/rest/OutPatient/getAllPatients HTTP/1.1" 200 103033
172.16.21.225 - - [27/Jul/2016:11:19:15 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2016-07-27/5/1 HTTP/1.1" 200 624
172.16.21.225 - - [27/Jul/2016:11:19:15 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
172.16.21.225 - - [27/Jul/2016:11:19:15 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/ HTTP/1.1" 404 967
172.16.21.225 - - [27/Jul/2016:11:19:15 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
172.16.21.225 - - [27/Jul/2016:11:19:15 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [27/Jul/2016:11:19:21 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2016-07-27/5/1 HTTP/1.1" 200 624
172.16.21.225 - - [27/Jul/2016:11:19:22 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
172.16.21.225 - - [27/Jul/2016:11:19:22 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/ HTTP/1.1" 404 967
172.16.21.225 - - [27/Jul/2016:11:19:22 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
172.16.21.225 - - [27/Jul/2016:11:19:22 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [27/Jul/2016:11:19:29 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2016-07-27/5/1 HTTP/1.1" 200 624
172.16.21.225 - - [27/Jul/2016:11:19:29 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/Wasantha HTTP/1.1" 404 967
172.16.21.225 - - [27/Jul/2016:11:19:29 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/Wasantha HTTP/1.1" 404 967
172.16.21.225 - - [27/Jul/2016:11:19:29 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
172.16.21.225 - - [27/Jul/2016:11:19:29 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [27/Jul/2016:11:19:32 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2016-07-27/5/1 HTTP/1.1" 200 624
172.16.21.225 - - [27/Jul/2016:11:19:32 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/Dilini HTTP/1.1" 404 967
172.16.21.225 - - [27/Jul/2016:11:19:32 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/Dilini HTTP/1.1" 404 967
172.16.21.225 - - [27/Jul/2016:11:19:32 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
172.16.21.225 - - [27/Jul/2016:11:19:32 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [27/Jul/2016:11:19:33 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2016-07-27/5/1 HTTP/1.1" 200 624
172.16.21.225 - - [27/Jul/2016:11:19:33 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/Wasantha HTTP/1.1" 404 967
172.16.21.225 - - [27/Jul/2016:11:19:33 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/Wasantha HTTP/1.1" 404 967
172.16.21.225 - - [27/Jul/2016:11:19:33 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
172.16.21.225 - - [27/Jul/2016:11:19:33 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [27/Jul/2016:11:19:34 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2016-07-27/5/1 HTTP/1.1" 200 624
172.16.21.225 - - [27/Jul/2016:11:19:34 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/Dilini HTTP/1.1" 404 967
172.16.21.225 - - [27/Jul/2016:11:19:34 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/Dilini HTTP/1.1" 404 967
172.16.21.225 - - [27/Jul/2016:11:19:34 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
172.16.21.225 - - [27/Jul/2016:11:19:34 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [27/Jul/2016:11:19:34 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2016-07-27/5/1 HTTP/1.1" 200 624
172.16.21.225 - - [27/Jul/2016:11:19:34 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/Dilini HTTP/1.1" 404 967
172.16.21.225 - - [27/Jul/2016:11:19:34 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/Dilini HTTP/1.1" 404 967
172.16.21.225 - - [27/Jul/2016:11:19:34 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
172.16.21.225 - - [27/Jul/2016:11:19:34 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [27/Jul/2016:11:19:59 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2016-07-27/5/1 HTTP/1.1" 200 624
172.16.21.225 - - [27/Jul/2016:11:19:59 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/Dilini HTTP/1.1" 404 967
172.16.21.225 - - [27/Jul/2016:11:19:59 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/Dilini HTTP/1.1" 404 967
172.16.21.225 - - [27/Jul/2016:11:19:59 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
172.16.21.225 - - [27/Jul/2016:11:19:59 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [27/Jul/2016:11:20:17 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2016-07-27/5/1 HTTP/1.1" 200 624
172.16.21.225 - - [27/Jul/2016:11:20:17 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/Dilini HTTP/1.1" 404 967
172.16.21.225 - - [27/Jul/2016:11:20:17 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/Dilini HTTP/1.1" 404 967
172.16.21.225 - - [27/Jul/2016:11:20:17 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
172.16.21.225 - - [27/Jul/2016:11:20:17 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [27/Jul/2016:12:01:39 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 15
172.16.21.225 - - [27/Jul/2016:12:01:45 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 361
172.16.21.225 - - [27/Jul/2016:12:01:45 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 359
172.16.21.225 - - [27/Jul/2016:12:01:45 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
172.16.21.225 - - [27/Jul/2016:12:01:45 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/1 HTTP/1.1" 200 15
172.16.21.225 - - [27/Jul/2016:12:01:45 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
172.16.21.225 - - [27/Jul/2016:12:01:45 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [27/Jul/2016:12:01:50 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/8 HTTP/1.1" 204 -
172.16.21.225 - - [27/Jul/2016:12:01:50 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/1 HTTP/1.1" 204 -
172.16.21.225 - - [27/Jul/2016:12:01:50 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/8 HTTP/1.1" 200 17720
172.16.21.225 - - [27/Jul/2016:12:01:50 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/8 HTTP/1.1" 200 17720
172.16.21.225 - - [27/Jul/2016:12:01:50 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/8 HTTP/1.1" 200 387
172.16.21.225 - - [27/Jul/2016:12:01:50 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/11 HTTP/1.1" 200 217
172.16.21.225 - - [27/Jul/2016:12:01:50 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/1 HTTP/1.1" 204 -
172.16.21.225 - - [27/Jul/2016:12:01:50 +0530] "GET /HIS_API/rest/queue/checkin/11 HTTP/1.1" 404 967
172.16.21.225 - - [27/Jul/2016:12:01:50 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 56396
172.16.21.225 - - [27/Jul/2016:12:01:50 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 56396
172.16.21.225 - - [27/Jul/2016:12:01:50 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/11 HTTP/1.1" 200 759
172.16.21.225 - - [27/Jul/2016:12:01:53 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 56396
172.16.21.225 - - [27/Jul/2016:12:01:53 +0530] "GET /HIS_API/rest/LiveSearch/allergyLivesearch HTTP/1.1" 200 12
172.16.21.225 - - [27/Jul/2016:12:02:00 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 56396
172.16.21.225 - - [27/Jul/2016:12:02:48 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 360
172.16.21.225 - - [27/Jul/2016:12:02:48 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/5 HTTP/1.1" 200 12
172.16.21.225 - - [27/Jul/2016:12:02:48 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/5 HTTP/1.1" 200 598
172.16.21.225 - - [27/Jul/2016:12:02:48 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/5 HTTP/1.1" 200 15
172.16.21.225 - - [27/Jul/2016:12:02:48 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/5 HTTP/1.1" 200 11
172.16.21.225 - - [27/Jul/2016:12:02:48 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [27/Jul/2016:12:03:24 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 200
172.16.21.225 - - [27/Jul/2016:12:03:24 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2016-07-27/5/1 HTTP/1.1" 200 624
172.16.21.225 - - [27/Jul/2016:12:03:24 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/2 HTTP/1.1" 200 269
172.16.21.225 - - [27/Jul/2016:12:03:24 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/2 HTTP/1.1" 200 12
172.16.21.225 - - [27/Jul/2016:12:03:24 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
172.16.21.225 - - [27/Jul/2016:12:03:24 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [27/Jul/2016:12:03:26 +0530] "GET /HIS_API/rest/OutPatient/getAllPatients HTTP/1.1" 200 103033
172.16.21.225 - - [27/Jul/2016:12:03:27 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/8 HTTP/1.1" 200 17720
172.16.21.225 - - [27/Jul/2016:12:03:27 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/8 HTTP/1.1" 200 17720
172.16.21.225 - - [27/Jul/2016:12:03:29 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/8 HTTP/1.1" 200 17720
172.16.21.225 - - [27/Jul/2016:12:03:29 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/8 HTTP/1.1" 204 -
172.16.21.225 - - [27/Jul/2016:12:03:29 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2016-07-27/5/1 HTTP/1.1" 200 624
172.16.21.225 - - [27/Jul/2016:12:03:29 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 359
