127.0.0.1 - - [06/Dec/2016:08:25:41 +0530] "GET / HTTP/1.1" 404 951
127.0.0.1 - - [06/Dec/2016:08:26:21 +0530] "POST /HIS_API/rest/SampleCenterType/addSampleCenterType HTTP/1.1" 200 130
127.0.0.1 - - [06/Dec/2016:08:26:21 +0530] "POST /HIS_API/rest/TestFieldsRange/addNewRange HTTP/1.1" 200 1543
127.0.0.1 - - [06/Dec/2016:08:26:21 +0530] "POST /HIS_API/rest/TestFieldsRange/addNewSubRange HTTP/1.1" 200 11
127.0.0.1 - - [06/Dec/2016:08:26:21 +0530] "GET /HIS_API/rest/TestFieldsRange/getAllRanges HTTP/1.1" 200 9011
127.0.0.1 - - [06/Dec/2016:08:26:21 +0530] "POST /HIS_API/rest/Reports/generateNewReport HTTP/1.1" 200 7275
127.0.0.1 - - [06/Dec/2016:08:26:21 +0530] "POST /HIS_API/rest/Laboratories/addNewLaboratory HTTP/1.1" 200 1612
127.0.0.1 - - [06/Dec/2016:08:26:21 +0530] "GET /HIS_API/rest/LabDepartments/getAllLabDepartments HTTP/1.1" 200 246
127.0.0.1 - - [06/Dec/2016:08:26:21 +0530] "POST /HIS_API/rest/LabDepartments/updateLabDepts/ HTTP/1.1" 200 101
127.0.0.1 - - [06/Dec/2016:08:26:21 +0530] "GET /HIS_API/rest/LabDepartments/getAllLabDepartments HTTP/1.1" 200 244
127.0.0.1 - - [06/Dec/2016:08:26:21 +0530] "GET /HIS_API/rest/LabType/deleteLabType/3 HTTP/1.1" 200 14
127.0.0.1 - - [06/Dec/2016:08:26:21 +0530] "GET /HIS_API/rest/TestNames/getMaxTestID/ HTTP/1.1" 200 14
127.0.0.1 - - [06/Dec/2016:08:26:21 +0530] "POST /HIS_API/rest/TestNames/updateTestNamesTest HTTP/1.1" 200 277
127.0.0.1 - - [06/Dec/2016:08:26:22 +0530] "GET /HIS_API/rest/TestNames/getAllTests/ HTTP/1.1" 200 16061
127.0.0.1 - - [06/Dec/2016:08:26:22 +0530] "GET /HIS_API/rest/MainResults/getAllMainResults HTTP/1.1" 200 45638
127.0.0.1 - - [06/Dec/2016:08:26:22 +0530] "GET /HIS_API/rest/MainResults/getMainResultsByReqID/1 HTTP/1.1" 200 17461
127.0.0.1 - - [06/Dec/2016:08:26:22 +0530] "GET /HIS_API/rest/Category/getAllCategories HTTP/1.1" 200 214
127.0.0.1 - - [06/Dec/2016:08:26:22 +0530] "GET /HIS_API/rest/SubCategory/getSubCategoriesByCategoryID/3 HTTP/1.1" 200 106
127.0.0.1 - - [06/Dec/2016:08:26:22 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories HTTP/1.1" 200 425
127.0.0.1 - - [06/Dec/2016:08:26:22 +0530] "POST /HIS_API/rest/SubCategory/updateSubCategories HTTP/1.1" 200 11
127.0.0.1 - - [06/Dec/2016:08:26:22 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories HTTP/1.1" 200 428
127.0.0.1 - - [06/Dec/2016:08:26:22 +0530] "GET /HIS_API/rest/SubTestFields/getAllSubTestFields HTTP/1.1" 200 986
127.0.0.1 - - [06/Dec/2016:08:26:22 +0530] "GET /HIS_API/rest/SubTestFieldsResults/getAllSubTestFieldsResults HTTP/1.1" 200 419
127.0.0.1 - - [06/Dec/2016:08:26:22 +0530] "POST /HIS_API/rest/LabTestRequest/addSpecimenInfo HTTP/1.1" 200 9149
127.0.0.1 - - [06/Dec/2016:08:26:22 +0530] "GET /HIS_API/rest/LabTestRequest/getAllLabTestRequests HTTP/1.1" 200 4061
127.0.0.1 - - [06/Dec/2016:08:26:22 +0530] "GET /HIS_API/rest/Laboratories/getAllLaboratories HTTP/1.1" 200 2555
127.0.0.1 - - [06/Dec/2016:08:26:22 +0530] "GET /HIS_API/rest/LabTestRequestFilters/getRequestsByPatientID/13 HTTP/1.1" 200 367
127.0.0.1 - - [06/Dec/2016:08:26:22 +0530] "GET /HIS_API/rest/LabTestRequestFilters/getRequestsByPatientID/1 HTTP/1.1" 200 1107
127.0.0.1 - - [06/Dec/2016:08:26:22 +0530] "GET /HIS_API/rest/SampleCenters/getAllSampleCenters HTTP/1.1" 200 1006
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "GET /HIS_API/rest/SampleCenters/getSampleCentersByLabType/1 HTTP/1.1" 200 958
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "POST /HIS_API/rest/SampleCenters/updateSampleCenter HTTP/1.1" 200 11
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "GET /HIS_API/rest/SampleCenters/getAllSampleCenters HTTP/1.1" 200 977
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "POST /HIS_API/rest/ParentTestFields/addNewParentTestField HTTP/1.1" 500 11697
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "GET /HIS_API/rest/SpecimenRetentionType/getAllSpecimenRetentionTypes HTTP/1.1" 500 11193
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "GET /HIS_API/rest/SampleCenterType/getAllSampleCenterTypes HTTP/1.1" 200 148
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "POST /HIS_API/rest/SampleCenterType/updateSampleCenterTypes HTTP/1.1" 200 14
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "GET /HIS_API/rest/SampleCenterType/getAllSampleCenterTypes HTTP/1.1" 200 151
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "GET /HIS_API/rest/TestFieldsRange/getAllRanges HTTP/1.1" 200 9011
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "GET /HIS_API/rest/Reports/getAllReports HTTP/1.1" 200 911
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "GET /HIS_API/rest/Laboratories/getAllLaboratories HTTP/1.1" 200 2555
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "GET /HIS_API/rest/Laboratories/getLaboratoriesByLabType/1 HTTP/1.1" 200 2555
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "GET /HIS_API/rest/LabDepartments/deleteDepartment/5 HTTP/1.1" 200 11
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "GET /HIS_API/rest/TestNames/deleteTests/45 HTTP/1.1" 200 14
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "POST /HIS_API/rest/Category/updateCategories HTTP/1.1" 200 11
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "GET /HIS_API/rest/Category/getAllCategories HTTP/1.1" 200 217
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "GET /HIS_API/rest/SubTestFields/getMaxSubTestFieldID HTTP/1.1" 200 14
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "GET /HIS_API/rest/SubTestFields/GetSubFeilds/2 HTTP/1.1" 200 1068
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "GET /HIS_API/rest/LabTestRequest/getSpecimenByRequestID/31 HTTP/1.1" 200 300
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "GET /HIS_API/rest/LabTestRequest/getTestRequestByRequestID/31 HTTP/1.1" 200 344
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "GET /HIS_API/rest/SampleCenters/deleteSampleCenter/2 HTTP/1.1" 200 11
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "GET /HIS_API/rest/SampleCenterType/deleteSampleCenterTypes/2 HTTP/1.1" 200 11
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "POST /HIS_API/rest/Laboratories/updateLaboratories HTTP/1.1" 200 14
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "GET /HIS_API/rest/Laboratories/getLaboratoriesByLabType/1 HTTP/1.1" 200 2551
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "GET /HIS_API/rest/LabTestRequest/getSpecimenIDByRequestID/31 HTTP/1.1" 200 29
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "GET /HIS_API/rest/Laboratories/deleteLab/1 HTTP/1.1" 200 14
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "GET /HIS_API/rest/LabTestRequest/getAllSpecimenTypes HTTP/1.1" 200 168
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "GET /HIS_API/rest/LabTestRequest/getAllSpecimenRetentionTypes HTTP/1.1" 200 175
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/20 HTTP/1.1" 200 770
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "POST /HIS_API/rest/LabTestRequest/setStatus HTTP/1.1" 200 16
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "POST /HIS_API/rest/Allergy/addAllergy HTTP/1.1" 200 11
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "GET /HIS_API/rest/Allergy/getAllergiesByPatient/1 HTTP/1.1" 200 6459
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "PUT /HIS_API/rest/Allergy/updateAllergy HTTP/1.1" 200 14
127.0.0.1 - - [06/Dec/2016:08:26:23 +0530] "GET /HIS_API/rest/Allergy/getAllergy/36 HTTP/1.1" 200 1080
127.0.0.1 - - [06/Dec/2016:08:26:24 +0530] "POST /HIS_API/rest/Exams/addExamination HTTP/1.1" 200 11
127.0.0.1 - - [06/Dec/2016:08:26:24 +0530] "GET /HIS_API/rest/Exams/getExamsByVisit/1 HTTP/1.1" 200 4219
127.0.0.1 - - [06/Dec/2016:08:26:24 +0530] "POST /HIS_API/rest/Exams/updateExamination HTTP/1.1" 200 14
127.0.0.1 - - [06/Dec/2016:08:26:24 +0530] "GET /HIS_API/rest/Exams/getexamByExamID/20 HTTP/1.1" 200 1124
127.0.0.1 - - [06/Dec/2016:08:26:24 +0530] "POST /HIS_API/rest/OutPatient/registerPatient HTTP/1.1" 200 27
127.0.0.1 - - [06/Dec/2016:08:26:24 +0530] "GET /HIS_API/rest/OutPatient/getAllPatients HTTP/1.1" 200 108983
127.0.0.1 - - [06/Dec/2016:08:26:24 +0530] "GET /HIS_API/rest/OutPatient/getMaxPatientID HTTP/1.1" 200 14
127.0.0.1 - - [06/Dec/2016:08:26:25 +0530] "GET /HIS_API/rest/OutPatient/getPatientsForDoctor/1/1 HTTP/1.1" 200 326863
127.0.0.1 - - [06/Dec/2016:08:26:25 +0530] "POST /HIS_API/rest/OutPatient/updatePatient HTTP/1.1" 200 14
127.0.0.1 - - [06/Dec/2016:08:26:25 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/74 HTTP/1.1" 200 1903
127.0.0.1 - - [06/Dec/2016:08:26:26 +0530] "GET /HIS_API/rest/OutPatient/getAllPatients HTTP/1.1" 200 109008
127.0.0.1 - - [06/Dec/2016:08:26:26 +0530] "GET /HIS_API/rest/Hin/serialNumberForHin HTTP/1.1" 200 20
127.0.0.1 - - [06/Dec/2016:08:26:26 +0530] "GET /HIS_API/rest/Hin/generateChekDigit HTTP/1.1" 200 22
127.0.0.1 - - [06/Dec/2016:08:26:26 +0530] "POST /HIS_API/rest/Prescription/addPrescription/1/1/1 HTTP/1.1" 200 14
127.0.0.1 - - [06/Dec/2016:08:26:26 +0530] "GET /HIS_API/rest/Prescription/getPrescriptionsByPatientID/1 HTTP/1.1" 200 1187
127.0.0.1 - - [06/Dec/2016:08:26:26 +0530] "GET /HIS_API/rest/Prescription/getPrescription/28 HTTP/1.1" 200 5212
127.0.0.1 - - [06/Dec/2016:08:26:27 +0530] "POST /HIS_API/rest/Prescription/updatePrescription/1/28/1 HTTP/1.1" 200 12
127.0.0.1 - - [06/Dec/2016:08:26:27 +0530] "GET /HIS_API/rest/Prescription/getPrescriptionsByPatientIDAfterprescribe/1/2016-12-06 HTTP/1.1" 200 12
127.0.0.1 - - [06/Dec/2016:08:26:27 +0530] "GET /HIS_API/rest/Prescription/getPrescriptionsByPatientIDAfterprescribedetails/1 HTTP/1.1" 200 131
127.0.0.1 - - [06/Dec/2016:08:26:27 +0530] "GET /HIS_API/rest/LiveSearch/allergyLivesearch HTTP/1.1" 200 12
127.0.0.1 - - [06/Dec/2016:08:26:27 +0530] "GET /HIS_API/rest/LiveSearch/injuryLivesearch HTTP/1.1" 200 12
127.0.0.1 - - [06/Dec/2016:08:26:27 +0530] "POST /HIS_API/rest/Attachments/addAttachment HTTP/1.1" 200 14
127.0.0.1 - - [06/Dec/2016:08:26:27 +0530] "POST /HIS_API/rest/Attachments/updateAttachments HTTP/1.1" 200 15
127.0.0.1 - - [06/Dec/2016:08:26:27 +0530] "GET /HIS_API/rest/Attachments/getAttachmentByPID/20 HTTP/1.1" 200 3173
127.0.0.1 - - [06/Dec/2016:08:26:27 +0530] "GET /HIS_API/rest/Attachments/getAttachmentByAttachID/15 HTTP/1.1" 200 1579
127.0.0.1 - - [06/Dec/2016:08:26:27 +0530] "POST /HIS_API/rest/Queue/addPatientToQueue HTTP/1.1" 200 14
127.0.0.1 - - [06/Dec/2016:08:26:27 +0530] "GET /HIS_API/rest/Queue/checkinPatient/4 HTTP/1.1" 200 14
127.0.0.1 - - [06/Dec/2016:08:26:27 +0530] "GET /HIS_API/rest/Queue/checkoutPatient/4 HTTP/1.1" 200 14
127.0.0.1 - - [06/Dec/2016:08:26:27 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 12
127.0.0.1 - - [06/Dec/2016:08:26:27 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/4 HTTP/1.1" 200 205
127.0.0.1 - - [06/Dec/2016:08:26:27 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/3 HTTP/1.1" 200 28
127.0.0.1 - - [06/Dec/2016:08:26:27 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/1 HTTP/1.1" 200 15
127.0.0.1 - - [06/Dec/2016:08:26:27 +0530] "GET /HIS_API/rest/Queue/redirectQueue/1 HTTP/1.1" 200 14
127.0.0.1 - - [06/Dec/2016:08:26:27 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
127.0.0.1 - - [06/Dec/2016:08:26:27 +0530] "GET /HIS_API/rest/Queue/setQueueType HTTP/1.1" 200 14
127.0.0.1 - - [06/Dec/2016:08:26:27 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
127.0.0.1 - - [06/Dec/2016:08:26:27 +0530] "GET /HIS_API/rest/Queue/holdQueue/1 HTTP/1.1" 200 14
127.0.0.1 - - [06/Dec/2016:08:26:27 +0530] "GET /HIS_API/rest/Queue/getNextAssignDoctor/4 HTTP/1.1" 200 84
127.0.0.1 - - [06/Dec/2016:08:28:04 +0530] "POST /HIS_API/rest/LabDepartments/addLabDepartment/ HTTP/1.1" 200 100
127.0.0.1 - - [06/Dec/2016:08:28:04 +0530] "POST /HIS_API/rest/LabType/addLabType/ HTTP/1.1" 200 94
127.0.0.1 - - [06/Dec/2016:08:28:04 +0530] "POST /HIS_API/rest/LabType/updateLabTypes/ HTTP/1.1" 200 91
127.0.0.1 - - [06/Dec/2016:08:28:04 +0530] "GET /HIS_API/rest/TestNames/getAllTests/ HTTP/1.1" 200 15717
127.0.0.1 - - [06/Dec/2016:08:28:04 +0530] "POST /HIS_API/rest/TestNames/addNewtest/ HTTP/1.1" 200 1700
127.0.0.1 - - [06/Dec/2016:08:28:05 +0530] "POST /HIS_API/rest/MainResults/addMainResults HTTP/1.1" 200 12
127.0.0.1 - - [06/Dec/2016:08:28:05 +0530] "POST /HIS_API/rest/Category/addNewCatDetails HTTP/1.1" 200 11
127.0.0.1 - - [06/Dec/2016:08:28:05 +0530] "GET /HIS_API/rest/Category/getAllCategories HTTP/1.1" 200 214
127.0.0.1 - - [06/Dec/2016:08:28:05 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories HTTP/1.1" 200 425
127.0.0.1 - - [06/Dec/2016:08:28:05 +0530] "GET /HIS_API/rest/SpecimenType/getAllSpecimenTypes HTTP/1.1" 200 449
127.0.0.1 - - [06/Dec/2016:08:28:05 +0530] "GET /HIS_API/rest/Category/getAllCategories HTTP/1.1" 200 214
127.0.0.1 - - [06/Dec/2016:08:28:05 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories HTTP/1.1" 200 425
127.0.0.1 - - [06/Dec/2016:08:28:05 +0530] "GET /HIS_API/rest/SpecimenRetentionType/getAllSpecimenRetentionTypesByCIDSID/4/4 HTTP/1.1" 200 256
127.0.0.1 - - [06/Dec/2016:08:28:05 +0530] "POST /HIS_API/rest/SubTestFields/addNewSubTestField HTTP/1.1" 200 14
127.0.0.1 - - [06/Dec/2016:08:28:05 +0530] "POST /HIS_API/rest/SubTestFieldsResults/addNewSubTestField HTTP/1.1" 200 14
127.0.0.1 - - [06/Dec/2016:08:28:05 +0530] "POST /HIS_API/rest/LabTestRequest/addLabTestRequest HTTP/1.1" 200 6028
127.0.0.1 - - [06/Dec/2016:08:28:06 +0530] "GET /HIS_API/rest/OutPatient/getAllPatients HTTP/1.1" 200 109008
127.0.0.1 - - [06/Dec/2016:08:28:06 +0530] "POST /HIS_API/rest/SampleCenters/addNewsampleCenter HTTP/1.1" 200 1629
127.0.0.1 - - [06/Dec/2016:08:28:06 +0530] "POST /HIS_API/rest/SampleCenterType/addSampleCenterType HTTP/1.1" 200 130
127.0.0.1 - - [06/Dec/2016:08:28:06 +0530] "POST /HIS_API/rest/TestFieldsRange/addNewRange HTTP/1.1" 200 1543
127.0.0.1 - - [06/Dec/2016:08:28:06 +0530] "POST /HIS_API/rest/TestFieldsRange/addNewSubRange HTTP/1.1" 200 11
127.0.0.1 - - [06/Dec/2016:08:28:06 +0530] "GET /HIS_API/rest/TestFieldsRange/getAllRanges HTTP/1.1" 200 9347
127.0.0.1 - - [06/Dec/2016:08:28:06 +0530] "POST /HIS_API/rest/ParentTestFields/addNewParentTestField HTTP/1.1" 200 14
127.0.0.1 - - [06/Dec/2016:08:28:06 +0530] "POST /HIS_API/rest/Reports/generateNewReport HTTP/1.1" 200 7275
127.0.0.1 - - [06/Dec/2016:08:28:06 +0530] "POST /HIS_API/rest/Laboratories/addNewLaboratory HTTP/1.1" 200 1612
127.0.0.1 - - [06/Dec/2016:08:28:06 +0530] "GET /HIS_API/rest/LabDepartments/getAllLabDepartments HTTP/1.1" 200 246
127.0.0.1 - - [06/Dec/2016:08:28:06 +0530] "POST /HIS_API/rest/LabDepartments/updateLabDepts/ HTTP/1.1" 200 101
127.0.0.1 - - [06/Dec/2016:08:28:06 +0530] "GET /HIS_API/rest/LabDepartments/getAllLabDepartments HTTP/1.1" 200 244
127.0.0.1 - - [06/Dec/2016:08:28:06 +0530] "GET /HIS_API/rest/LabType/deleteLabType/4 HTTP/1.1" 200 14
127.0.0.1 - - [06/Dec/2016:08:28:06 +0530] "GET /HIS_API/rest/TestNames/getMaxTestID/ HTTP/1.1" 200 14
127.0.0.1 - - [06/Dec/2016:08:28:06 +0530] "POST /HIS_API/rest/TestNames/updateTestNamesTest HTTP/1.1" 200 277
127.0.0.1 - - [06/Dec/2016:08:28:06 +0530] "GET /HIS_API/rest/TestNames/getAllTests/ HTTP/1.1" 200 16061
127.0.0.1 - - [06/Dec/2016:08:28:06 +0530] "GET /HIS_API/rest/MainResults/getAllMainResults HTTP/1.1" 200 41377
127.0.0.1 - - [06/Dec/2016:08:28:06 +0530] "GET /HIS_API/rest/MainResults/getMainResultsByReqID/1 HTTP/1.1" 200 17461
127.0.0.1 - - [06/Dec/2016:08:28:06 +0530] "GET /HIS_API/rest/Category/getAllCategories HTTP/1.1" 200 214
127.0.0.1 - - [06/Dec/2016:08:28:06 +0530] "GET /HIS_API/rest/SubCategory/getSubCategoriesByCategoryID/4 HTTP/1.1" 200 106
127.0.0.1 - - [06/Dec/2016:08:28:06 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories HTTP/1.1" 200 425
127.0.0.1 - - [06/Dec/2016:08:28:06 +0530] "POST /HIS_API/rest/SubCategory/updateSubCategories HTTP/1.1" 200 11
127.0.0.1 - - [06/Dec/2016:08:28:06 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories HTTP/1.1" 200 428
127.0.0.1 - - [06/Dec/2016:08:28:06 +0530] "GET /HIS_API/rest/SpecimenType/getAllSpecimenTypesByCIDSID/4/4 HTTP/1.1" 200 323
127.0.0.1 - - [06/Dec/2016:08:28:06 +0530] "GET /HIS_API/rest/SpecimenRetentionType/getAllSpecimenRetentionTypes HTTP/1.1" 200 511
127.0.0.1 - - [06/Dec/2016:08:28:06 +0530] "GET /HIS_API/rest/SubTestFields/getAllSubTestFields HTTP/1.1" 200 986
127.0.0.1 - - [06/Dec/2016:08:28:06 +0530] "GET /HIS_API/rest/SubTestFieldsResults/getAllSubTestFieldsResults HTTP/1.1" 200 215
127.0.0.1 - - [06/Dec/2016:08:28:06 +0530] "POST /HIS_API/rest/LabTestRequest/addSpecimenInfo HTTP/1.1" 200 9149
127.0.0.1 - - [06/Dec/2016:08:28:07 +0530] "GET /HIS_API/rest/LabTestRequest/getAllLabTestRequests HTTP/1.1" 200 3919
127.0.0.1 - - [06/Dec/2016:08:28:07 +0530] "GET /HIS_API/rest/Laboratories/getAllLaboratories HTTP/1.1" 200 2143
127.0.0.1 - - [06/Dec/2016:08:28:07 +0530] "GET /HIS_API/rest/LabTestRequestFilters/getRequestsByPatientID/13 HTTP/1.1" 200 367
127.0.0.1 - - [06/Dec/2016:08:28:07 +0530] "GET /HIS_API/rest/LabTestRequestFilters/getRequestsByPatientID/1 HTTP/1.1" 200 1107
127.0.0.1 - - [06/Dec/2016:08:28:07 +0530] "GET /HIS_API/rest/SampleCenters/getAllSampleCenters HTTP/1.1" 200 1006
127.0.0.1 - - [06/Dec/2016:08:28:07 +0530] "GET /HIS_API/rest/SampleCenters/getSampleCentersByLabType/1 HTTP/1.1" 200 958
127.0.0.1 - - [06/Dec/2016:08:28:07 +0530] "POST /HIS_API/rest/SampleCenters/updateSampleCenter HTTP/1.1" 200 11
127.0.0.1 - - [06/Dec/2016:08:28:07 +0530] "GET /HIS_API/rest/SampleCenters/getAllSampleCenters HTTP/1.1" 200 977
127.0.0.1 - - [06/Dec/2016:08:28:07 +0530] "GET /HIS_API/rest/SampleCenterType/getAllSampleCenterTypes HTTP/1.1" 200 148
127.0.0.1 - - [06/Dec/2016:08:28:07 +0530] "POST /HIS_API/rest/SampleCenterType/updateSampleCenterTypes HTTP/1.1" 200 14
127.0.0.1 - - [06/Dec/2016:08:28:07 +0530] "GET /HIS_API/rest/SampleCenterType/getAllSampleCenterTypes HTTP/1.1" 200 151
127.0.0.1 - - [06/Dec/2016:08:28:07 +0530] "GET /HIS_API/rest/TestFieldsRange/getAllRanges HTTP/1.1" 200 9347
127.0.0.1 - - [06/Dec/2016:08:28:07 +0530] "GET /HIS_API/rest/ParentTestFields/getAllParenTestFields HTTP/1.1" 200 4676
127.0.0.1 - - [06/Dec/2016:08:28:07 +0530] "GET /HIS_API/rest/Reports/getAllReports HTTP/1.1" 200 911
127.0.0.1 - - [06/Dec/2016:08:28:07 +0530] "GET /HIS_API/rest/Laboratories/getAllLaboratories HTTP/1.1" 200 2143
127.0.0.1 - - [06/Dec/2016:08:28:07 +0530] "GET /HIS_API/rest/Laboratories/getLaboratoriesByLabType/1 HTTP/1.1" 200 2143
127.0.0.1 - - [06/Dec/2016:08:28:07 +0530] "GET /HIS_API/rest/LabDepartments/deleteDepartment/6 HTTP/1.1" 200 11
127.0.0.1 - - [06/Dec/2016:08:28:07 +0530] "GET /HIS_API/rest/TestNames/deleteTests/46 HTTP/1.1" 200 14
127.0.0.1 - - [06/Dec/2016:08:28:07 +0530] "POST /HIS_API/rest/Category/updateCategories HTTP/1.1" 200 11
127.0.0.1 - - [06/Dec/2016:08:28:07 +0530] "GET /HIS_API/rest/Category/getAllCategories HTTP/1.1" 200 217
127.0.0.1 - - [06/Dec/2016:08:28:07 +0530] "GET /HIS_API/rest/SubCategory/deleteSubCategory/4 HTTP/1.1" 200 11
127.0.0.1 - - [06/Dec/2016:08:28:07 +0530] "GET /HIS_API/rest/SubTestFields/getMaxSubTestFieldID HTTP/1.1" 200 14
127.0.0.1 - - [06/Dec/2016:08:28:07 +0530] "GET /HIS_API/rest/SubTestFields/GetSubFeilds/2 HTTP/1.1" 200 1068
127.0.0.1 - - [06/Dec/2016:08:28:07 +0530] "GET /HIS_API/rest/LabTestRequest/getSpecimenByRequestID/32 HTTP/1.1" 200 300
127.0.0.1 - - [06/Dec/2016:08:28:07 +0530] "GET /HIS_API/rest/LabTestRequest/getTestRequestByRequestID/32 HTTP/1.1" 200 344
127.0.0.1 - - [06/Dec/2016:08:28:07 +0530] "GET /HIS_API/rest/SampleCenters/deleteSampleCenter/3 HTTP/1.1" 200 11
127.0.0.1 - - [06/Dec/2016:08:28:07 +0530] "GET /HIS_API/rest/SampleCenterType/deleteSampleCenterTypes/3 HTTP/1.1" 200 11
